,County,State,Average Rating,Hospitals,Emergency Services,County Beds,fips
19,GREENWOOD,SC,3.0,1.0,1.0,,45047
20,SPARTANBURG,SC,2.0,1.0,1.0,,45083
21,CHESTERFIELD,SC,2.0,1.0,1.0,59.0,45025
22,AIKEN,SC,2.0,1.0,1.0,,45003
23,ABBEVILLE,SC,3.0,1.0,1.0,,45001
24,MARION,SC,2.0,1.0,1.0,,45067
25,WILLIAMSBURG,SC,,1.0,,25.0,45089
26,CHESTER,SC,2.0,1.0,1.0,,45023
27,CHEROKEE,SC,3.0,1.0,1.0,125.0,45021
28,KERSHAW,SC,4.0,1.0,1.0,121.0,45055
29,DILLON,SC,4.0,1.0,1.0,92.0,45033
30,COLLETON,SC,3.0,1.0,1.0,,45029
31,EDGEFIELD,SC,,1.0,,,45037
32,OCONEE,SC,4.0,1.0,1.0,169.0,45073
33,ORANGEBURG,SC,1.0,1.0,0.0,,45075
34,GEORGETOWN,SC,4.0,1.0,1.0,131.0,45043
35,SUMTER,SC,2.0,1.0,1.0,283.0,45085
0,MULTNOMAH,OR,4.166666666666667,7.0,1.0,2022.0,41051
1,WASHINGTON,OR,4.25,5.0,1.0,1010.0,41067
2,LANE,OR,3.8,5.0,1.0,483.0,41039
3,MARION,OR,3.3333333333333335,4.0,1.0,522.0,41047
4,COOS,OR,3.5,3.0,1.0,,41011
5,CLACKAMAS,OR,4.0,3.0,0.6666666666666666,549.0,41005
6,JACKSON,OR,4.666666666666667,3.0,1.0,595.0,41029
7,YAMHILL,OR,4.0,2.0,1.0,40.0,41071
8,LINCOLN,OR,3.5,2.0,1.0,63.0,41041
9,DESCHUTES,OR,3.5,2.0,1.0,279.0,41017
10,DOUGLAS,OR,3.0,2.0,1.0,174.0,41019
11,CLATSOP,OR,3.5,2.0,1.0,83.0,41007
12,LINN,OR,4.5,2.0,1.0,128.0,41043
13,UMATILLA,OR,3.5,2.0,1.0,98.0,41059
14,POLK,OR,,1.0,,25.0,41053
15,WALLOWA,OR,5.0,1.0,1.0,,41063
16,JEFFERSON,OR,3.0,1.0,1.0,36.0,41031
17,UNION,OR,3.0,1.0,1.0,49.0,41061
18,HARNEY,OR,,1.0,,,0
19,TILLAMOOK,OR,4.0,1.0,1.0,49.0,41057
20,KLAMATH,OR,3.0,1.0,1.0,176.0,41035
21,HOOD RIVER,OR,4.0,1.0,1.0,32.0,41027
22,GRANT,OR,,1.0,,,41023
23,JOSEPHINE,OR,5.0,1.0,1.0,150.0,41033
24,LAKE,OR,,1.0,,,0
25,WASCO,OR,4.0,1.0,1.0,49.0,41065
26,BENTON,OR,4.0,1.0,1.0,188.0,41003
27,BAKER,OR,4.0,1.0,1.0,36.0,41001
28,MORROW,OR,,1.0,,,41049
29,CURRY,OR,3.0,1.0,1.0,,41015
30,CROOK,OR,4.0,1.0,1.0,35.0,41013
31,MALHEUR,OR,5.0,1.0,1.0,49.0,41045
0,DENVER,CO,3.8,7.0,1.0,2081.0,8031
1,BOULDER,CO,3.5,6.0,1.0,697.0,8013
2,EL PASO,CO,4.5,6.0,1.0,1105.0,8041
3,LARIMER,CO,4.333333333333333,5.0,1.0,554.0,8069
4,ARAPAHOE,CO,4.0,4.0,1.0,945.0,8005
5,MESA,CO,4.0,4.0,1.0,434.0,8077
6,ADAMS,CO,3.6666666666666665,4.0,1.0,669.0,8001
7,DOUGLAS,CO,4.666666666666667,4.0,1.0,340.0,8035
8,JEFFERSON,CO,3.5,4.0,1.0,1005.0,8059
9,PUEBLO,CO,3.0,3.0,1.0,758.0,8101
10,WELD,CO,4.0,2.0,1.0,378.0,8123
11,PHILLIPS,CO,,2.0,,,8095
12,YUMA,CO,,2.0,,,8125
13,GARFIELD,CO,4.0,2.0,1.0,78.0,8045
14,MORGAN,CO,3.0,2.0,1.0,25.0,8087
15,LA PLATA,CO,5.0,2.0,1.0,82.0,8067
16,RIO BLANCO,CO,,2.0,,,8103
17,CHAFFEE,CO,4.0,1.0,1.0,,8015
18,MOFFAT,CO,3.0,1.0,1.0,,8081
19,ALAMOSA,CO,4.0,1.0,1.0,59.0,8003
20,OTERO,CO,2.0,1.0,1.0,,8089
21,TELLER,CO,,1.0,,,8119
22,SUMMIT,CO,,1.0,,35.0,8117
23,MONTROSE,CO,5.0,1.0,1.0,75.0,8085
24,PROWERS,CO,4.0,1.0,1.0,,8099
25,SEDGWICK,CO,,1.0,,,0
26,DELTA,CO,4.0,1.0,1.0,,8029
27,MONTEZUMA,CO,4.0,1.0,1.0,25.0,8083
28,FREMONT,CO,,1.0,,,8043
29,ARCHULETA,CO,,1.0,,,8007
30,GRAND,CO,,1.0,,,8049
31,EAGLE,CO,4.0,1.0,1.0,58.0,8037
32,LAS ANIMAS,CO,5.0,1.0,1.0,25.0,8071
33,RIO GRANDE,CO,5.0,1.0,1.0,17.0,8105
34,LAKE,CO,,1.0,,,8065
35,HUERFANO,CO,4.0,1.0,1.0,,8055
36,CHEYENNE,CO,,1.0,,,0
37,KIT CARSON,CO,,1.0,,,8063
38,GUNNISON,CO,,1.0,,,8051
39,LOGAN,CO,3.0,1.0,1.0,36.0,8075
40,LINCOLN,CO,,1.0,,,8073
41,PITKIN,CO,,1.0,,,8097
42,CONEJOS,CO,,1.0,,17.0,8021
43,BACA,CO,,1.0,,,8009
44,ROUTT,CO,4.0,1.0,1.0,39.0,8107
45,KIOWA,CO,,1.0,,,0
46,BROOMFIELD,CO,4.0,1.0,1.0,196.0,8014
0,DOUGLAS,NE,4.0,11.0,1.0,2232.0,31055
1,LANCASTER,NE,4.0,5.0,0.6666666666666666,958.0,31109
2,DAWSON,NE,3.5,3.0,1.0,,31047
3,HOLT,NE,3.0,3.0,1.0,43.0,31089
4,OTOE,NE,3.0,2.0,1.0,18.0,31131
5,BUFFALO,NE,3.0,2.0,1.0,165.0,31019
6,YORK,NE,3.0,2.0,1.0,38.0,31185
7,PIERCE,NE,,2.0,,44.0,31139
8,CUSTER,NE,3.0,2.0,1.0,23.0,31041
9,SARPY,NE,4.5,2.0,1.0,222.0,31153
10,SALINE,NE,,2.0,,25.0,31151
11,PLATTE,NE,4.0,2.0,1.0,47.0,31141
12,CHASE,NE,,1.0,,,0
13,HALL,NE,2.0,1.0,1.0,130.0,31079
14,BOYD,NE,,1.0,,20.0,31015
15,THURSTON,NE,4.0,1.0,1.0,,0
16,RICHARDSON,NE,4.0,1.0,1.0,24.0,31147
17,BURT,NE,,1.0,,18.0,31021
18,COLFAX,NE,,1.0,,25.0,31037
19,SEWARD,NE,3.0,1.0,1.0,25.0,31159
20,WASHINGTON,NE,,1.0,,25.0,31177
21,CUMING,NE,4.0,1.0,1.0,25.0,31039
22,CHEYENNE,NE,3.0,1.0,1.0,25.0,31033
23,JOHNSON,NE,,1.0,,,31097
24,FURNAS,NE,,1.0,,25.0,31065
25,KNOX,NE,,1.0,,23.0,31107
26,PHELPS,NE,5.0,1.0,1.0,25.0,31137
27,LINCOLN,NE,3.0,1.0,1.0,116.0,31111
28,SHERIDAN,NE,,1.0,,,0
29,HOWARD,NE,4.0,1.0,1.0,,0
30,POLK,NE,,1.0,,,31143
31,GARDEN,NE,,1.0,,10.0,31069
32,SCOTT BLUFF,NE,1.0,1.0,1.0,166.0,31157
33,MADISON,NE,3.0,1.0,1.0,133.0,31119
34,WEBSTER,NE,,1.0,,,31181
35,FILLMORE,NE,4.0,1.0,1.0,,0
36,PAWNEE,NE,,1.0,,,0
37,MORRILL,NE,,1.0,,,0
38,SAUNDERS,NE,,1.0,,,31155
39,RED WILLOW,NE,2.0,1.0,1.0,25.0,31145
40,BOONE,NE,5.0,1.0,1.0,,0
41,MERRICK,NE,,1.0,,20.0,31121
42,DODGE,NE,4.0,1.0,1.0,,31053
43,KEARNEY,NE,,1.0,,,31099
44,ANTELOPE,NE,,1.0,,25.0,31003
45,GAGE,NE,4.0,1.0,1.0,25.0,31067
46,WAYNE,NE,4.0,1.0,1.0,25.0,31179
47,PERKINS,NE,4.0,1.0,1.0,,0
48,DAWES,NE,4.0,1.0,1.0,25.0,31045
49,BUTLER,NE,4.0,1.0,1.0,,0
50,KIMBALL,NE,,1.0,,,31105
51,HARLAN,NE,,1.0,,,0
52,DUNDY,NE,,1.0,,,0
53,NUCKOLLS,NE,5.0,1.0,1.0,25.0,31129
54,CHERRY,NE,3.0,1.0,1.0,,31031
55,KEITH,NE,,1.0,,18.0,31101
56,VALLEY,NE,3.0,1.0,1.0,,0
57,FRANKLIN,NE,,1.0,,,31061
58,ADAMS,NE,4.0,1.0,1.0,163.0,31001
59,THAYER,NE,4.0,1.0,1.0,,0
60,BROWN,NE,,1.0,,,0
61,HAMILTON,NE,3.0,1.0,1.0,14.0,31081
62,JEFFERSON,NE,4.0,1.0,1.0,17.0,31095
63,BOX BUTTE,NE,4.0,1.0,1.0,,31013
64,NEMAHA,NE,,1.0,,,31127
0,BALTIMORE CITY,MD,3.0,14.0,0.9090909090909091,5003.0,24510
1,BALTIMORE,MD,3.5,7.0,1.0,1295.0,24005
2,MONTGOMERY,MD,3.3333333333333335,7.0,1.0,1482.0,24031
3,PRINCE GEORGES,MD,1.8,5.0,1.0,769.0,24033
4,CARROLL,MD,2.0,2.0,1.0,158.0,24013
5,WASHINGTON,MD,3.0,2.0,1.0,271.0,24043
6,ALLEGANY,MD,2.0,2.0,1.0,240.0,24001
7,ANNE ARUNDEL,MD,3.5,2.0,1.0,699.0,24003
8,HARFORD,MD,3.5,2.0,1.0,320.0,24025
9,KENT,MD,4.0,1.0,1.0,64.0,24029
10,CHARLES,MD,2.0,1.0,1.0,131.0,24017
11,ST. MARYS,MD,3.0,1.0,1.0,107.0,24037
12,DORCHESTER,MD,,1.0,,,24019
13,HOWARD,MD,4.0,1.0,1.0,233.0,24027
14,CALVERT,MD,4.0,1.0,1.0,157.0,24009
15,FREDERICK,MD,2.0,1.0,1.0,248.0,24021
16,SOMERSET,MD,,1.0,,8.0,24039
17,WICOMICO,MD,5.0,1.0,1.0,400.0,24045
18,CECIL,MD,2.0,1.0,0.0,166.0,24015
19,GARRETT,MD,5.0,1.0,1.0,,24023
20,TALBOT,MD,4.0,1.0,1.0,189.0,24041
21,WORCESTER,MD,4.0,1.0,1.0,48.0,24047
0,KANAWHA,WV,2.3333333333333335,5.0,1.0,1329.0,54039
1,CABELL,WV,3.0,4.0,1.0,762.0,54011
2,HARRISON,WV,4.0,2.0,1.0,375.0,54033
3,MERCER,WV,2.0,2.0,1.0,,54055
4,MONONGALIA,WV,3.0,2.0,1.0,720.0,54061
5,OHIO,WV,1.5,2.0,1.0,730.0,54069
6,FAYETTE,WV,4.0,2.0,1.0,69.0,54019
7,RALEIGH,WV,2.0,2.0,1.0,173.0,54081
8,WETZEL,WV,4.0,1.0,1.0,,54103
9,BERKELEY,WV,4.0,1.0,1.0,241.0,54003
10,JACKSON,WV,4.0,1.0,1.0,25.0,54035
11,MORGAN,WV,5.0,1.0,1.0,25.0,54065
12,MARION,WV,2.0,1.0,1.0,252.0,54049
13,TYLER,WV,,1.0,,,54095
14,NICHOLAS,WV,,1.0,,,54067
15,MINGO,WV,3.0,1.0,1.0,,54059
16,MC DOWELL,WV,4.0,1.0,1.0,,54047
17,WEBSTER,WV,,1.0,,15.0,54101
18,TAYLOR,WV,,1.0,,102.0,54091
19,MINERAL,WV,5.0,1.0,1.0,25.0,54057
20,SUMMERS,WV,,1.0,,25.0,54089
21,HAMPSHIRE,WV,3.0,1.0,1.0,44.0,54027
22,WOOD,WV,2.0,1.0,1.0,343.0,54107
23,PRESTON,WV,5.0,1.0,1.0,25.0,54077
24,LEWIS,WV,3.0,1.0,1.0,70.0,54041
25,BOONE,WV,4.0,1.0,1.0,25.0,54005
26,BARBOUR,WV,,1.0,,72.0,54001
27,JEFFERSON,WV,4.0,1.0,1.0,25.0,54037
28,BRAXTON,WV,,1.0,,25.0,54007
29,GREENBRIER,WV,4.0,1.0,1.0,,54025
30,ROANE,WV,3.0,1.0,1.0,60.0,54087
31,RANDOLPH,WV,4.0,1.0,1.0,90.0,54083
32,HANCOCK,WV,4.0,1.0,1.0,238.0,54029
33,LOGAN,WV,3.0,1.0,1.0,,54045
34,UPSHUR,WV,3.0,1.0,1.0,51.0,54097
35,CALHOUN,WV,3.0,1.0,1.0,43.0,54013
36,POCAHONTAS,WV,,1.0,,,0
37,GRANT,WV,3.0,1.0,1.0,45.0,54023
38,MARSHALL,WV,2.0,1.0,1.0,127.0,54051
39,MASON,WV,3.0,1.0,1.0,201.0,54053
0,SALT LAKE,UT,4.0,15.0,1.0,1228.0,49035
1,UTAH,UT,4.25,7.0,1.0,491.0,49049
2,DAVIS,UT,3.5,3.0,1.0,,49011
3,CACHE,UT,5.0,2.0,1.0,148.0,49005
4,BEAVER,UT,,2.0,,,0
5,SAN JUAN,UT,,2.0,,11.0,49037
6,BOX ELDER,UT,4.0,2.0,1.0,16.0,49003
7,WEBER,UT,3.5,2.0,1.0,321.0,49057
8,MILLARD,UT,,2.0,,37.0,49027
9,SANPETE,UT,4.0,2.0,1.0,18.0,49039
10,IRON,UT,5.0,1.0,1.0,48.0,49021
11,SEVIER,UT,5.0,1.0,1.0,42.0,49041
12,SUMMIT,UT,4.0,1.0,1.0,30.0,49043
13,TOOELE,UT,4.0,1.0,1.0,,49045
14,JUAB,UT,4.0,1.0,1.0,25.0,49023
15,WASHINGTON,UT,5.0,1.0,1.0,245.0,49053
16,DUCHESNE,UT,3.0,1.0,1.0,49.0,49013
17,UINTAH,UT,4.0,1.0,1.0,,49047
18,CARBON,UT,3.0,1.0,1.0,,49007
19,GRAND,UT,,1.0,,17.0,49019
20,KANE,UT,,1.0,,,49025
21,GARFIELD,UT,4.0,1.0,1.0,,49017
22,WASATCH,UT,4.0,1.0,1.0,19.0,49051
0,PENOBSCOT,ME,3.25,6.0,1.0,573.0,23019
1,CUMBERLAND,ME,3.75,5.0,1.0,953.0,23005
2,AROOSTOOK,ME,3.5,4.0,1.0,163.0,23003
3,HANCOCK,ME,4.333333333333333,3.0,1.0,114.0,23009
4,PISCATAQUIS,ME,4.0,2.0,1.0,25.0,23021
5,WASHINGTON,ME,3.5,2.0,1.0,50.0,23029
6,OXFORD,ME,4.0,2.0,1.0,50.0,23017
7,YORK,ME,4.0,2.0,1.0,229.0,23031
8,KENNEBEC,ME,4.0,2.0,1.0,335.0,23011
9,SOMERSET,ME,4.0,2.0,1.0,50.0,23025
10,ANDROSCOGGIN,ME,2.5,2.0,1.0,483.0,23001
11,WALDO,ME,4.0,1.0,1.0,25.0,23027
12,KNOX,ME,4.0,1.0,1.0,109.0,23013
13,FRANKLIN,ME,4.0,1.0,1.0,70.0,23007
14,LINCOLN,ME,4.0,1.0,1.0,25.0,23015
0,BERNALILLO,NM,3.0,7.0,1.0,623.0,35001
1,DONA ANA,NM,1.5,4.0,1.0,,0
2,MCKINLEY,NM,2.0,4.0,1.0,69.0,35031
3,SANTA FE,NM,5.0,3.0,1.0,248.0,35049
4,CHAVES,NM,3.0,2.0,1.0,,35005
5,OTERO,NM,3.0,2.0,1.0,94.0,35035
6,SAN JUAN,NM,2.5,2.0,1.0,240.0,35045
7,LEA,NM,4.0,2.0,1.0,,35025
8,EDDY,NM,2.5,2.0,0.5,49.0,35015
9,CIBOLA,NM,4.0,2.0,1.0,25.0,35006
10,GUADALUPE,NM,,1.0,,,0
11,TAOS,NM,4.0,1.0,1.0,,35055
12,UNION,NM,,1.0,,25.0,35059
13,ROOSEVELT,NM,3.0,1.0,1.0,,35041
14,QUAY,NM,,1.0,,25.0,35037
15,COLFAX,NM,3.0,1.0,1.0,,35007
16,SAN MIGUEL,NM,3.0,1.0,1.0,,35047
17,RIO ARRIBA,NM,4.0,1.0,1.0,80.0,35039
18,SANDOVAL,NM,4.0,1.0,1.0,,35043
19,LOS ALAMOS,NM,3.0,1.0,1.0,,35028
20,GRANT,NM,4.0,1.0,1.0,,35017
21,LINCOLN,NM,5.0,1.0,1.0,25.0,35027
22,LUNA,NM,2.0,1.0,1.0,,35029
23,SIERRA,NM,,1.0,,,0
24,SOCORRO,NM,,1.0,,24.0,35053
25,CURRY,NM,3.0,1.0,1.0,106.0,35009
0,NEW HAVEN,CT,3.142857142857143,9.0,0.8571428571428571,2131.0,9009
1,FAIRFIELD,CT,2.6666666666666665,8.0,1.0,1976.0,9001
2,HARTFORD,CT,2.8333333333333335,8.0,1.0,2323.0,9003
3,MIDDLESEX,CT,3.0,3.0,1.0,275.0,9007
4,TOLLAND,CT,2.5,3.0,1.0,194.0,9013
5,WINDHAM,CT,3.5,2.0,1.0,234.0,9015
6,LITCHFIELD,CT,3.0,2.0,1.0,109.0,9005
7,NEW LONDON,CT,3.5,2.0,1.0,493.0,9011
0,ADA,ID,4.5,5.0,1.0,909.0,16001
1,CANYON,ID,4.0,3.0,1.0,152.0,16027
2,BINGHAM,ID,2.0,3.0,1.0,25.0,16011
3,IDAHO,ID,3.0,2.0,1.0,25.0,16049
4,VALLEY,ID,4.0,2.0,1.0,15.0,16085
5,KOOTENAI,ID,4.0,2.0,1.0,,16055
6,BONNEVILLE,ID,4.5,2.0,0.5,,16019
7,BEAR LAKE,ID,,1.0,,,0
8,BUTTE,ID,,1.0,,,0
9,BOUNDARY,ID,,1.0,,,16021
10,CASSIA,ID,3.0,1.0,1.0,25.0,16031
11,BENEWAH,ID,4.0,1.0,1.0,,0
12,JEROME,ID,,1.0,,25.0,16053
13,POWER,ID,,1.0,,,16077
14,MADISON,ID,4.0,1.0,1.0,,16065
15,BONNER,ID,4.0,1.0,1.0,48.0,16017
16,TWIN FALLS,ID,5.0,1.0,1.0,226.0,16083
17,LEMHI,ID,,1.0,,,0
18,ONEIDA,ID,,1.0,,,0
19,MINIDOKA,ID,4.0,1.0,1.0,,16067
20,BANNOCK,ID,5.0,1.0,1.0,,16005
21,CLEARWATER,ID,3.0,1.0,1.0,23.0,16035
22,BLAINE,ID,5.0,1.0,1.0,25.0,16013
23,NEZ PERCE,ID,2.0,1.0,1.0,145.0,16069
24,GEM,ID,,1.0,,16.0,16045
25,FRANKLIN,ID,4.0,1.0,1.0,,0
26,WASHINGTON,ID,4.0,1.0,1.0,,16087
27,LATAH,ID,4.0,1.0,1.0,25.0,16057
28,TETON,ID,,1.0,,13.0,16081
29,SHOSHONE,ID,4.0,1.0,1.0,,0
30,GOODING,ID,5.0,1.0,0.0,18.0,16047
31,ELMORE,ID,3.0,1.0,1.0,25.0,16039
32,CARIBOU,ID,,1.0,,,16029
0,GRAFTON,NH,3.8,5.0,1.0,496.0,33009
1,HILLSBOROUGH,NH,3.0,5.0,1.0,1047.0,33011
2,MERRIMACK,NH,3.6666666666666665,4.0,1.0,345.0,33013
3,ROCKINGHAM,NH,3.3333333333333335,4.0,1.0,100.0,33015
4,COOS,NH,3.6666666666666665,3.0,1.0,66.0,33007
5,CARROLL,NH,3.5,2.0,1.0,50.0,33003
6,STRAFFORD,NH,4.0,2.0,1.0,300.0,33017
7,SULLIVAN,NH,4.0,1.0,1.0,25.0,33019
8,CHESHIRE,NH,3.0,1.0,1.0,169.0,33005
9,BELKNAP,NH,3.0,1.0,1.0,143.0,33001
0,CLARK,NV,1.8666666666666667,26.0,1.0,683.0,32003
1,WASHOE,NV,3.75,7.0,1.0,1027.0,32031
2,HUMBOLDT,NV,3.0,1.0,1.0,,32013
3,WHITE PINE,NV,,1.0,,,32033
4,LYON,NV,,1.0,,14.0,32019
5,CARSON CITY,NV,4.0,1.0,1.0,190.0,32510
6,ELKO,NV,3.0,1.0,1.0,,32007
7,LANDER,NV,,1.0,,,0
8,NYE,NV,3.0,1.0,1.0,,32023
9,LINCOLN,NV,,1.0,,,0
10,CHURCHILL,NV,3.0,1.0,1.0,25.0,32001
11,MINERAL,NV,,1.0,,,0
12,PERSHING,NV,,1.0,,,0
13,DOUGLAS,NV,3.0,1.0,1.0,15.0,32005
0,FLATHEAD,MT,4.333333333333333,3.0,0.6666666666666666,213.0,30029
1,ROOSEVELT,MT,,3.0,,67.0,30085
2,DEER LODGE,MT,4.0,2.0,1.0,25.0,30023
3,CHOUTEAU,MT,,2.0,,8.0,30015
4,CASCADE,MT,3.5,2.0,1.0,398.0,30013
5,LAKE,MT,3.5,2.0,1.0,47.0,30047
6,MADISON,MT,,2.0,,16.0,30057
7,MISSOULA,MT,4.5,2.0,1.0,404.0,30063
8,GLACIER,MT,,2.0,,20.0,30035
9,LEWIS AND CLARK,MT,2.0,2.0,1.0,99.0,30049
10,GALLATIN,MT,4.0,2.0,1.0,90.0,30031
11,YELLOWSTONE,MT,4.5,2.0,1.0,590.0,30111
12,BIG HORN,MT,,2.0,,25.0,30003
13,VALLEY,MT,4.0,1.0,1.0,25.0,30105
14,CARTER,MT,,1.0,,25.0,30011
15,MCCONE,MT,,1.0,,25.0,30055
16,MEAGHER,MT,,1.0,,25.0,30059
17,RICHLAND,MT,4.0,1.0,1.0,25.0,30083
18,LIBERTY,MT,,1.0,,25.0,30051
19,ROSEBUD,MT,,1.0,,24.0,30087
20,FALLON,MT,,1.0,,25.0,30025
21,BEAVERHEAD,MT,4.0,1.0,1.0,18.0,30001
22,CARBON,MT,,1.0,,10.0,30009
23,PARK,MT,3.0,1.0,1.0,25.0,30067
24,MINERAL,MT,,1.0,,25.0,30061
25,MUSSELSHELL,MT,,1.0,,25.0,30065
26,GRANITE,MT,,1.0,,,0
27,PRAIRIE,MT,,1.0,,,0
28,BROADWATER,MT,,1.0,,9.0,30007
29,LINCOLN,MT,3.0,1.0,1.0,25.0,30053
30,STILLWATER,MT,,1.0,,10.0,30095
31,SILVER BOW,MT,4.0,1.0,1.0,98.0,30093
32,SANDERS,MT,3.0,1.0,1.0,16.0,30089
33,PHILLIPS,MT,,1.0,,6.0,30071
34,TETON,MT,,1.0,,10.0,30099
35,DANIELS,MT,,1.0,,24.0,30019
36,DAWSON,MT,,1.0,,25.0,30021
37,SWEET GRASS,MT,,1.0,,25.0,30097
38,HILL,MT,3.0,1.0,1.0,49.0,30041
39,WHEATLAND,MT,,1.0,,25.0,30107
40,PONDERA,MT,,1.0,,20.0,30073
41,BLAINE,MT,,1.0,,,0
42,RAVALLI,MT,3.0,1.0,1.0,25.0,30081
43,SHERIDAN,MT,,1.0,,19.0,30091
44,CUSTER,MT,4.0,1.0,1.0,25.0,30017
45,POWELL,MT,,1.0,,16.0,30077
46,FERGUS,MT,3.0,1.0,1.0,25.0,30027
47,GARFIELD,MT,,1.0,,,0
48,TOOLE,MT,,1.0,,,30101
0,NATRONA,WY,2.0,3.0,1.0,217.0,56025
1,UINTA,WY,4.0,2.0,1.0,,56041
2,BIG HORN,WY,4.0,2.0,1.0,,56003
3,LINCOLN,WY,4.0,2.0,1.0,,56023
4,PARK,WY,3.5,2.0,1.0,25.0,56029
5,SWEETWATER,WY,4.0,2.0,1.0,,56037
6,FREMONT,WY,3.0,1.0,1.0,,56013
7,HOT SPRINGS,WY,3.0,1.0,1.0,25.0,56017
8,PLATTE,WY,3.0,1.0,1.0,25.0,56031
9,CROOK,WY,,1.0,,,56011
10,SHERIDAN,WY,4.0,1.0,1.0,,56033
11,ALBANY,WY,3.0,1.0,1.0,,56001
12,CAMPBELL,WY,4.0,1.0,1.0,,56005
13,CONVERSE,WY,4.0,1.0,1.0,,56009
14,WASHAKIE,WY,3.0,1.0,1.0,25.0,56043
15,WESTON,WY,,1.0,,,0
16,TETON,WY,4.0,1.0,1.0,,56039
17,JOHNSON,WY,,1.0,,,56019
18,LARAMIE,WY,5.0,1.0,1.0,,56021
19,GOSHEN,WY,3.0,1.0,1.0,25.0,56015
20,NIOBRARA,WY,,1.0,,,56027
21,CARBON,WY,,1.0,,,56007
0,MINNEHAHA,SD,3.5,5.0,1.0,1083.0,46099
1,PENNINGTON,SD,2.0,3.0,1.0,423.0,46103
2,CHARLES MIX,SD,,2.0,,37.0,46023
3,LAWRENCE,SD,4.0,2.0,1.0,58.0,46081
4,YANKTON,SD,5.0,2.0,1.0,144.0,46135
5,BROWN,SD,4.0,2.0,1.0,157.0,46013
6,LINCOLN,SD,5.0,2.0,1.0,69.0,46099
7,GREGORY,SD,4.0,2.0,1.0,41.0,46053
8,HUTCHINSON,SD,3.0,2.0,1.0,50.0,46067
9,BON HOMME,SD,,2.0,,50.0,46009
10,SPINK,SD,,1.0,,,46115
11,EDMUNDS,SD,,1.0,,,0
12,ROBERTS,SD,,1.0,,25.0,46109
13,WALWORTH,SD,3.0,1.0,1.0,25.0,46129
14,DEWEY,SD,,1.0,,,0
15,FAULK,SD,,1.0,,12.0,46049
16,MEADE,SD,4.0,1.0,1.0,25.0,46093
17,DEUEL,SD,,1.0,,10.0,46039
18,BEADLE,SD,,1.0,,25.0,46005
19,MOODY,SD,,1.0,,18.0,46101
20,MC PHERSON,SD,,1.0,,6.0,46089
21,HAND,SD,4.0,1.0,1.0,25.0,46059
22,CLAY,SD,,1.0,,25.0,46027
23,BROOKINGS,SD,4.0,1.0,1.0,,46011
24,UNION,SD,,1.0,,40.0,46127
25,TRIPP,SD,,1.0,,25.0,46123
26,FALL RIVER,SD,,1.0,,25.0,46047
27,CODINGTON,SD,4.0,1.0,1.0,81.0,46029
28,BENNETT,SD,,1.0,,14.0,46007
29,MARSHALL,SD,,1.0,,20.0,46091
30,JERAULD,SD,,1.0,,16.0,46073
31,TURNER,SD,,1.0,,12.0,46125
32,HUGHES,SD,5.0,1.0,1.0,60.0,46065
33,BRULE,SD,,1.0,,25.0,46015
34,CUSTER,SD,,1.0,,11.0,46033
35,DAVISON,SD,5.0,1.0,1.0,67.0,46035
36,LAKE,SD,,1.0,,25.0,46079
37,TODD,SD,,1.0,,,46121
38,KINGSBURY,SD,,1.0,,6.0,46077
39,GRANT,SD,4.0,1.0,1.0,25.0,46051
40,HAAKON,SD,,1.0,,18.0,46055
41,DOUGLAS,SD,,1.0,,11.0,46043
42,DAY,SD,,1.0,,25.0,46037
43,POTTER,SD,,1.0,,10.0,46107
0,GRAND FORKS,ND,2.0,3.0,1.0,334.0,38035
1,CASS,ND,3.0,3.0,1.0,715.0,38017
2,WARD,ND,2.0,2.0,1.0,441.0,38101
3,ROLETTE,ND,,2.0,,25.0,38079
4,MCINTOSH,ND,,2.0,,44.0,38051
5,WALSH,ND,,2.0,,28.0,38099
6,TRAILL,ND,,2.0,,41.0,38097
7,STUTSMAN,ND,4.0,2.0,1.0,25.0,38093
8,BURLEIGH,ND,3.0,2.0,1.0,510.0,38015
9,MCLEAN,ND,,2.0,,47.0,38055
10,WILLIAMS,ND,2.0,2.0,1.0,50.0,38105
11,BARNES,ND,4.0,1.0,1.0,25.0,38003
12,BOWMAN,ND,,1.0,,23.0,38011
13,WELLS,ND,,1.0,,25.0,38103
14,GRIGGS,ND,,1.0,,18.0,38039
15,MOUNTRAIL,ND,,1.0,,11.0,38061
16,TOWNER,ND,,1.0,,20.0,38095
17,ADAMS,ND,3.0,1.0,1.0,25.0,38001
18,RAMSEY,ND,4.0,1.0,1.0,25.0,38071
19,MERCER,ND,,1.0,,13.0,38057
20,SIOUX,ND,,1.0,,,38085
21,BOTTINEAU,ND,,1.0,,25.0,38009
22,GRANT,ND,,1.0,,30.0,38037
23,DIVIDE,ND,,1.0,,15.0,38023
24,RANSOM,ND,4.0,1.0,1.0,25.0,38073
25,FOSTER,ND,4.0,1.0,1.0,25.0,38031
26,NELSON,ND,,1.0,,19.0,38063
27,PIERCE,ND,4.0,1.0,1.0,25.0,38069
28,STARK,ND,4.0,1.0,1.0,25.0,38089
29,EMMONS,ND,,1.0,,14.0,38029
30,CAVALIER,ND,,1.0,,20.0,38019
31,MCKENZIE,ND,,1.0,,24.0,38053
32,PEMBINA,ND,3.0,1.0,1.0,20.0,38067
33,DICKEY,ND,4.0,1.0,1.0,20.0,38021
